product_id,product_category_name,month_year,qty,total_price,freight_price,unit_price,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_score,customers,weekday,weekend,holiday,month,year,s,volume,comp_1,ps1,fp1,comp_2,ps2,fp2,comp_3,ps3,fp3,lag_price,average_price,price_gap,price_ratio,average_score,score_gap,average_freight,freight_gap
health5,health_beauty,2017-11-01,11,3543.5,20.47818182,322.1363636,51,625,1,900,4.3,139,22,8,4,11,2017,17.1875,11400,23.99,4.3,12.37535714,89.99,4.1,16.99038462,58.99,3.9,15.71166667,349.9,57.656666666666666,264.47969693333334,5.58714858530381,4.1,0.20000000000000018,15.02580281,5.45237901
health5,health_beauty,2017-12-01,7,2449.3,29.09285714,349.9,51,625,1,900,4.3,112,21,10,1,12,2017,10.9375,11400,23.99,4.3,12.45684211,89.99,4.1,15.89473684,58.99,3.9,16.33222222,322.1363636,57.656666666666666,292.24333333333334,6.0686824304792735,4.1,0.20000000000000018,14.894600389999999,14.19825675
health5,health_beauty,2018-01-01,12,4198.8,28.41416667,349.9,51,625,1,900,4.3,98,23,8,2,1,2018,12.77173913,11400,23.99,4.3,11.28736842,89.99,4.1,14.811,58.99,3.9,22.67833333,349.9,57.656666666666666,292.24333333333334,6.0686824304792735,4.1,0.20000000000000018,16.258900583333332,12.155266086666668
health5,health_beauty,2018-02-01,15,5248.5,23.20533333,349.9,51,625,1,900,4.3,126,20,8,2,2,2018,11.27717391,11400,23.99,4.3,12.55,89.99,4.1,16.30764706,58.99,3.9,19.575,349.9,57.656666666666666,292.24333333333334,6.0686824304792735,4.1,0.20000000000000018,16.144215686666666,7.061117643333333
health5,health_beauty,2018-03-01,17,5948.3,29.6,349.9,51,625,1,900,4.3,169,22,9,1,3,2018,10.80163043,11400,23.99,4.3,14.19875,83.74,4.1,11.876875,58.99,3.9,15.228,349.9,55.57333333333333,294.32666666666665,6.296185220729367,4.1,0.20000000000000018,13.767875000000002,15.832125
health5,health_beauty,2018-04-01,7,2449.3,25.64142857,349.9,51,625,1,900,4.3,118,21,9,1,4,2018,4.585597826,11400,349.9,4.3,25.64142857,79.99,4.1,14.485,58.99,3.9,16.30272727,349.9,162.96,186.93999999999997,2.147152675503191,4.1,0.20000000000000018,18.809718613333335,6.831709956666664
health5,health_beauty,2018-05-01,10,3513.1,38.57,352.25,51,625,1,900,4.3,159,23,8,3,5,2018,8.559782609,11400,23.99,4.3,7.988571429,79.99,4.1,21.943125,58.99,3.9,9.4225,349.9,54.32333333333333,297.9266666666667,6.484322267902068,4.1,0.20000000000000018,13.118065476333333,25.451934523666665
health5,health_beauty,2018-06-01,11,4004.0,32.69727273,364.0,51,625,1,900,4.3,131,21,9,0,6,2018,7.54076087,11400,23.99,4.3,16.27,79.99,4.1,13.36230769,58.99,3.9,16.43,352.25,54.32333333333333,309.6766666666667,6.700619745965516,4.1,0.20000000000000018,15.354102563333333,17.343170166666667
health5,health_beauty,2018-07-01,11,4004.0,36.24636364,364.0,51,625,1,900,4.3,113,22,9,1,7,2018,6.75951087,11400,23.99,4.3,18.81,79.99,4.1,16.745,58.99,3.9,7.67,364.0,54.32333333333333,309.6766666666667,6.700619745965516,4.1,0.20000000000000018,14.408333333333333,21.838030306666667
health5,health_beauty,2018-08-01,9,3276.0,28.55111111,364.0,51,625,1,900,4.3,127,23,8,1,8,2018,10.36005435,11400,23.99,4.3,16.77,82.82142857,4.1,12.41857143,58.99,3.9,12.08333333,364.0,55.26714285666666,308.7328571433333,6.58619174405344,4.1,0.20000000000000018,13.757301586666665,14.793809523333335
watches8,watches_gifts,2017-07-01,2,479.8,14.805,239.9,35,640,1,335,4.1,29,21,10,1,7,2017,31.19469027,2992,161.5909091,4.2,15.52545455,239.9,4.1,14.805,197.383,3.8,16.606,239.85,199.62463636666666,40.27536363333334,1.2017554765102056,4.033333333333334,0.06666666666666554,15.64548485,-0.8404848500000011
watches8,watches_gifts,2017-10-01,2,479.8,11.22,239.9,35,640,1,335,4.1,43,22,9,2,10,2017,50.0,2992,134.9,4.2,6.81,239.9,4.1,11.22,232.49,3.8,14.2125,239.85,202.42999999999998,37.47000000000003,1.1851010225757053,4.033333333333334,0.06666666666666554,10.7475,0.47250000000000014
watches8,watches_gifts,2018-01-01,2,459.8,16.36,229.9,35,640,1,335,4.1,59,23,8,2,1,2018,1.769911504,2992,229.9,4.1,16.36,108.0,4.2,16.19636364,199.0,3.8,21.88,229.85,178.96666666666667,50.93333333333334,1.2845967591730303,4.033333333333334,0.06666666666666554,18.145454546666667,-1.7854545466666671
watches8,watches_gifts,2018-02-01,11,2250.8,17.02545455,204.6181818,35,640,1,335,4.1,90,20,8,2,2,2018,9.734513274,2992,128.2416667,4.2,15.92666667,108.0,4.2,18.25363636,182.0,3.8,19.33,229.9,139.4138889,65.20429290000001,1.4677029915345832,4.066666666666666,0.033333333333333215,17.836767676666668,-0.8113131266666684
watches8,watches_gifts,2018-03-01,16,2680.0,17.154375,167.5,35,640,1,335,4.1,125,22,9,1,3,2018,14.15929204,2992,117.4412903,4.2,18.26129032,105.6428571,4.2,21.6652381,151.8784375,3.8,20.31375,204.6181818,124.98752830000001,42.51247169999999,1.3401337099647244,4.066666666666666,0.033333333333333215,20.080092806666666,-2.9257178066666647
watches8,watches_gifts,2018-04-01,26,3908.9,17.50192308,150.3423077,35,640,1,335,4.1,178,21,9,1,4,2018,23.00884956,2992,105.648625,4.2,2.181647059,105.0,4.2,13.63142857,150.1333333,3.8,19.44777778,167.5,120.26065276666667,30.081654933333326,1.2501371333124114,4.066666666666666,0.033333333333333215,11.753617803,5.748305277000002
watches8,watches_gifts,2018-05-01,30,4355.0,16.259,145.1666667,35,640,1,335,4.1,260,23,8,3,5,2018,26.54867257,2992,103.7925234,4.2,0.095438596,105.0,4.2,11.3772973,132.53125,3.8,15.7621875,150.3423077,113.77459113333333,31.392075566666676,1.2759146418718224,4.066666666666666,0.033333333333333215,9.078307798666666,7.1806922013333345
watches8,watches_gifts,2018-06-01,3,457.9,19.17,152.6333333,35,640,1,335,4.1,93,21,9,0,6,2018,2.654867257,2992,119.0,4.2,19.20666667,105.0,4.2,23.82357143,138.22,3.8,16.108,145.1666667,120.74000000000001,31.893333299999995,1.2641488595328805,4.066666666666666,0.033333333333333215,19.712746033333335,-0.5427460333333336
watches8,watches_gifts,2018-07-01,14,2200.0,16.65714286,157.1428571,35,640,1,335,4.1,122,22,9,1,7,2018,31.19469027,2992,118.3636364,4.2,15.48,105.0,4.2,24.93875,155.0,3.8,16.47,152.6333333,126.12121213333334,31.021644966666642,1.245966911052766,4.066666666666666,0.033333333333333215,18.96291666666667,-2.305773806666668
watches8,watches_gifts,2018-08-01,11,1737.4,14.59272727,157.9454545,35,640,1,335,4.1,61,23,8,1,8,2018,9.734513274,2992,112.0,4.2,13.44,105.0,4.2,23.38571429,145.5509091,3.8,21.89727273,157.1428571,120.85030303333333,37.09515146666668,1.3069512490708026,4.066666666666666,0.033333333333333215,19.57432900666667,-4.98160173666667
furniture4,furniture_decor,2017-11-01,1,99.9,21.19,99.9,57,272,1,2500,4.4,64,22,8,4,11,2017,25.0,12000,75.0,4.1,16.13272727,36.85428571,3.7,13.65214286,99.9,4.4,21.19,99.85,70.58476190333333,29.315238096666675,1.415319642741223,4.066666666666666,0.3333333333333339,16.991623376666666,4.198376623333335
furniture4,furniture_decor,2017-12-01,3,299.7,20.64666667,99.9,57,272,1,2500,4.4,40,21,10,1,12,2017,75.0,12000,75.0,4.1,17.44638298,99.9,4.4,20.64666667,99.9,4.4,20.64666667,99.9,91.60000000000001,8.299999999999997,1.0906113537117903,4.3,0.10000000000000053,19.57990544,1.0667612299999973
furniture4,furniture_decor,2018-01-01,13,1298.7,22.81923077,99.9,57,272,1,2500,4.4,125,23,8,2,1,2018,13.40206186,12000,69.9953271,4.1,17.66311475,38.4,3.7,9.34,99.9,4.4,22.81923077,99.9,69.4317757,30.468224300000003,1.4388224842706998,4.066666666666666,0.3333333333333339,16.607448506666667,6.211782263333333
furniture4,furniture_decor,2018-02-01,13,1298.7,28.89076923,99.9,57,272,1,2500,4.4,52,20,8,2,2,2018,13.40206186,12000,69.9,4.1,16.11590909,38.4,3.7,18.68555556,99.9,4.4,28.89076923,99.9,69.4,30.5,1.4394812680115274,4.066666666666666,0.3333333333333339,21.230744626666667,7.6600246033333335
furniture4,furniture_decor,2018-03-01,12,1198.8,22.14583333,99.9,57,272,1,2500,4.4,83,22,9,1,3,2018,12.37113402,12000,69.9,4.1,18.42507692,35.48571429,3.7,15.44823529,99.9,4.4,22.14583333,99.9,68.42857143,31.47142857,1.4599164926626322,4.066666666666666,0.3333333333333339,18.67304851333333,3.4727848166666675
furniture4,furniture_decor,2018-04-01,13,1298.7,23.32769231,99.9,57,272,1,2500,4.4,92,21,9,1,4,2018,13.40206186,12000,69.9,4.1,9.071566265,35.0,3.7,13.46941176,99.9,4.4,23.32769231,99.9,68.26666666666667,31.63333333333334,1.46337890625,4.066666666666666,0.3333333333333339,15.289556778333335,8.038135531666665
furniture4,furniture_decor,2018-05-01,13,1298.7,19.41076923,99.9,57,272,1,2500,4.4,95,23,8,3,5,2018,13.40206186,12000,69.9,4.1,3.801630435,35.0,3.7,14.63454545,99.9,4.4,19.41076923,99.9,68.26666666666667,31.63333333333334,1.46337890625,4.066666666666666,0.3333333333333339,12.615648371666666,6.795120858333334
furniture4,furniture_decor,2018-06-01,10,999.0,25.636,99.9,57,272,1,2500,4.4,18,21,9,0,6,2018,10.30927835,12000,89.9,4.1,21.93,35.0,3.7,18.10153846,99.9,4.4,25.636,99.9,74.93333333333334,24.96666666666667,1.333185053380783,4.066666666666666,0.3333333333333339,21.889179486666666,3.7468205133333328
furniture4,furniture_decor,2018-07-01,14,1099.5,23.84714286,78.53571429,57,272,1,2500,4.4,22,22,9,1,7,2018,14.43298969,12000,89.9,4.1,29.79,35.0,3.7,17.238,78.53571429,4.4,23.84714286,99.9,67.81190476333335,10.723809526666656,1.1581405147679193,4.066666666666666,0.3333333333333339,23.62504762,0.22209524000000158
furniture4,furniture_decor,2018-08-01,9,754.5,23.77666667,83.83333333,57,272,1,2500,4.4,19,23,8,1,8,2018,9.278350515,12000,103.2333333,4.1,22.3,35.0,3.7,15.628125,83.83333333,4.4,23.77666667,78.53571429,74.02222221,9.811111120000007,1.1325427800879313,4.066666666666666,0.3333333333333339,20.56826389,3.20840278
watches5,watches_gifts,2017-08-01,8,1839.2,15.14125,229.9,42,236,1,342,4.1,48,23,8,1,8,2017,12.12121212,3510,160.6692308,4.2,15.18538462,229.9,4.1,15.14125,179.9,3.8,14.92666667,229.85,190.15641026666665,39.74358973333335,1.2090047328806783,4.033333333333334,0.06666666666666554,15.084433763333331,0.05681623666666802
watches5,watches_gifts,2017-09-01,10,2190.6,15.345,219.06,42,236,1,342,4.1,54,21,9,1,9,2017,15.15151515,3510,148.7785714,4.2,14.04111111,219.06,4.1,15.345,164.57,3.8,19.528,229.9,177.46952380000002,41.59047619999998,1.2343527796179277,4.033333333333334,0.06666666666666554,16.304703703333335,-0.959703703333334
watches5,watches_gifts,2017-10-01,8,1729.2,19.1,216.15,42,236,1,342,4.1,43,22,9,2,10,2017,12.12121212,3510,134.9,4.2,6.81,216.15,4.1,19.1,232.49,3.8,14.2125,219.06,194.51333333333332,21.636666666666684,1.1112348767865101,4.033333333333334,0.06666666666666554,13.374166666666667,5.725833333333334
watches5,watches_gifts,2017-11-01,12,2395.2,19.795,203.2909091,42,236,1,342,4.1,91,22,8,4,11,2017,18.18181818,3510,133.0,4.2,19.91666667,108.0,4.2,15.90846154,174.4333333,3.8,20.99277778,216.15,138.47777776666666,64.81313133333333,1.4680399438713023,4.066666666666666,0.033333333333333215,18.939301996666668,0.8556980033333339
watches5,watches_gifts,2017-12-01,28,6287.2,17.48678571,224.5428571,42,236,1,342,4.1,73,21,10,1,12,2017,42.42424242,3510,149.0,4.2,19.1,108.0,4.2,16.65384615,185.96,3.8,18.686,203.2909091,147.65333333333334,76.88952376666666,1.520743568945277,4.066666666666666,0.033333333333333215,18.146615383333334,-0.6598296733333342
watches5,watches_gifts,2018-01-01,10,2207.7,20.496,220.77,42,236,1,342,4.1,59,23,8,2,1,2018,12.98701299,3510,220.77,4.1,20.496,108.0,4.2,16.19636364,199.0,3.8,21.88,224.5428571,175.92333333333332,44.84666666666669,1.2549216514769692,4.033333333333334,0.06666666666666554,19.52412121333333,0.971878786666668
watches5,watches_gifts,2018-02-01,21,4319.4,20.90238095,205.6857143,42,236,1,342,4.1,90,20,8,2,2,2018,27.27272727,3510,128.2416667,4.2,15.92666667,108.0,4.2,18.25363636,182.0,3.8,19.33,220.77,139.4138889,66.27182540000001,1.4753602809798674,4.066666666666666,0.033333333333333215,17.836767676666668,3.0656132733333337
watches5,watches_gifts,2018-03-01,16,3459.0,29.476875,216.1875,42,236,1,342,4.1,125,22,9,1,3,2018,20.77922078,3510,117.4412903,4.2,18.26129032,105.6428571,4.2,21.6652381,151.8784375,3.8,20.31375,205.6857143,124.98752830000001,91.19997169999999,1.7296725756596947,4.066666666666666,0.033333333333333215,20.080092806666666,9.396782193333333
watches5,watches_gifts,2018-04-01,13,2657.0,4.088461538,204.3846154,42,236,1,342,4.1,178,21,9,1,4,2018,16.88311688,3510,105.648625,4.2,2.181647059,105.0,4.2,13.63142857,150.1333333,3.8,19.44777778,216.1875,120.26065276666667,84.12396263333333,1.6995136039761332,4.066666666666666,0.033333333333333215,11.753617803,-7.665156264999999
watches5,watches_gifts,2018-05-01,17,3383.0,0.0,199.0,42,236,1,342,4.1,260,23,8,3,5,2018,22.07792208,3510,103.7925234,4.2,0.095438596,105.0,4.2,11.3772973,132.53125,3.8,15.7621875,204.3846154,113.77459113333333,85.22540886666667,1.7490724248509084,4.066666666666666,0.033333333333333215,9.078307798666666,-9.078307798666666
health7,health_beauty,2017-01-01,1,64.99,11.06,64.99,59,492,2,200,3.9,9,22,9,1,1,2017,5.642857143,3960,64.99,3.9,11.06,64.99,3.9,11.06,64.99,3.9,11.06,64.94,64.99,0.0,1.0,3.9,0.0,11.06,0.0
health7,health_beauty,2017-02-01,5,324.95,15.348,64.99,59,492,2,200,3.9,19,20,8,2,2,2017,13.92857143,3960,19.99,4.3,11.75090909,64.99,3.9,15.348,64.99,3.9,15.348,64.99,49.98999999999999,15.000000000000007,1.3000600120024006,4.033333333333333,-0.1333333333333333,14.148969696666667,1.199030303333334
health7,health_beauty,2017-03-01,9,584.91,17.26222222,64.99,59,492,2,200,3.9,25,23,8,1,3,2017,11.5,3960,19.99,4.3,13.81888889,89.99,4.1,13.02,64.99,3.9,17.26222222,64.99,58.32333333333332,6.666666666666671,1.1143053094816255,4.1,-0.19999999999999973,14.700370370000002,2.56185185
health7,health_beauty,2017-04-01,9,584.91,15.16888889,64.99,59,492,2,200,3.9,23,20,10,2,4,2017,12.39285714,3960,19.99,4.3,18.03846154,64.99,3.9,15.16888889,64.99,3.9,15.16888889,64.99,49.98999999999999,15.000000000000007,1.3000600120024006,4.033333333333333,-0.1333333333333333,16.125413106666667,-0.9565242166666668
health7,health_beauty,2017-05-01,16,1039.84,14.811875,64.99,59,492,2,200,3.9,41,23,8,1,5,2017,8.142857143,3960,19.99,4.3,14.8475,89.99,4.1,16.09833333,64.99,3.9,14.811875,64.99,58.32333333333332,6.666666666666671,1.1143053094816255,4.1,-0.19999999999999973,15.252569443333334,-0.4406944433333333
health7,health_beauty,2017-06-01,21,1234.79,13.90333333,58.79952381,59,492,2,200,3.9,53,22,8,1,6,2017,11.35714286,3960,19.99,4.3,12.68333333,89.99,4.1,14.16333333,58.79952381,3.9,13.90333333,64.99,56.25984127,2.539682539999994,1.0451420139600403,4.1,-0.19999999999999973,13.58333333,0.3200000000000003
health7,health_beauty,2017-07-01,15,888.85,17.998,59.25666667,59,492,2,200,3.9,61,21,10,1,7,2017,6.071428571,3960,19.99,4.3,11.13517241,89.99,4.1,12.11882353,59.25666667,3.9,17.998,58.79952381,56.41222222333332,2.844444446666678,1.0504224853154278,4.1,-0.19999999999999973,13.750665313333334,4.247334686666667
health7,health_beauty,2017-08-01,22,1297.78,16.24090909,58.99,59,492,2,200,3.9,82,23,8,1,8,2017,8.964285714,3960,23.39740741,4.3,14.27678571,89.99,4.1,13.41055556,58.99,3.9,16.24090909,59.25666667,57.45913580333333,1.5308641966666698,1.0266426596095422,4.1,-0.19999999999999973,14.64275012,1.5981589699999983
health7,health_beauty,2017-09-01,25,1474.75,15.6392,58.99,59,492,2,200,3.9,89,21,9,1,9,2017,14.28571429,3960,23.99,4.3,16.12,89.99,4.1,13.96428571,58.99,3.9,15.6392,58.99,57.656666666666666,1.3333333333333357,1.023125397467769,4.1,-0.19999999999999973,15.241161903333335,0.39803809666666545
health7,health_beauty,2017-10-01,19,1120.81,19.06526316,58.99,59,492,2,200,3.9,81,22,9,2,10,2017,10.85714286,3960,23.99,4.3,13.13666667,89.99,4.1,16.56291667,58.99,3.9,19.06526316,58.99,57.656666666666666,1.3333333333333357,1.023125397467769,4.1,-0.19999999999999973,16.254948833333334,2.810314326666667
health7,health_beauty,2017-11-01,24,1415.76,15.71166667,58.99,59,492,2,200,3.9,139,22,8,4,11,2017,13.71428571,3960,23.99,4.3,12.37535714,89.99,4.1,16.99038462,58.99,3.9,15.71166667,58.99,57.656666666666666,1.3333333333333357,1.023125397467769,4.1,-0.19999999999999973,15.02580281,0.6858638599999995
health7,health_beauty,2017-12-01,9,530.91,16.33222222,58.99,59,492,2,200,3.9,112,21,10,1,12,2017,5.142857143,3960,23.99,4.3,12.45684211,89.99,4.1,15.89473684,58.99,3.9,16.33222222,58.99,57.656666666666666,1.3333333333333357,1.023125397467769,4.1,-0.19999999999999973,14.894600389999999,1.4376218299999994
health7,health_beauty,2018-01-01,6,353.94,22.67833333,58.99,59,492,2,200,3.9,98,23,8,2,1,2018,5.642857143,3960,23.99,4.3,11.28736842,89.99,4.1,14.811,58.99,3.9,22.67833333,58.99,57.656666666666666,1.3333333333333357,1.023125397467769,4.1,-0.19999999999999973,16.258900583333332,6.4194327466666685
health7,health_beauty,2018-02-01,14,825.86,19.575,58.99,59,492,2,200,3.9,126,20,8,2,2,2018,13.92857143,3960,23.99,4.3,12.55,89.99,4.1,16.30764706,58.99,3.9,19.575,58.99,57.656666666666666,1.3333333333333357,1.023125397467769,4.1,-0.19999999999999973,16.144215686666666,3.4307843133333336
health7,health_beauty,2018-03-01,10,589.9,15.228,58.99,59,492,2,200,3.9,169,22,9,1,3,2018,11.5,3960,23.99,4.3,14.19875,83.74,4.1,11.876875,58.99,3.9,15.228,58.99,55.57333333333333,3.4166666666666714,1.0614803262955854,4.1,-0.19999999999999973,13.767875000000002,1.460124999999998
health7,health_beauty,2018-04-01,11,648.89,16.30272727,58.99,59,492,2,200,3.9,118,21,9,1,4,2018,12.39285714,3960,58.99,3.9,16.30272727,79.99,4.1,14.485,58.99,3.9,16.30272727,58.99,65.99,-6.999999999999993,0.8939233217154116,3.966666666666667,-0.06666666666666687,15.69681818,0.605909089999999
health7,health_beauty,2018-05-01,4,235.96,9.4225,58.99,59,492,2,200,3.9,159,23,8,3,5,2018,8.142857143,3960,23.99,4.3,7.988571429,79.99,4.1,21.943125,58.99,3.9,9.4225,58.99,54.32333333333333,4.666666666666671,1.0859053813585324,4.1,-0.19999999999999973,13.118065476333333,-3.695565476333334
health7,health_beauty,2018-06-01,6,353.94,16.43,58.99,59,492,2,200,3.9,131,21,9,0,6,2018,11.35714286,3960,23.99,4.3,16.27,79.99,4.1,13.36230769,58.99,3.9,16.43,58.99,54.32333333333333,4.666666666666671,1.0859053813585324,4.1,-0.19999999999999973,15.354102563333333,1.0758974366666667
health7,health_beauty,2018-07-01,2,117.98,7.67,58.99,59,492,2,200,3.9,113,22,9,1,7,2018,6.071428571,3960,23.99,4.3,18.81,79.99,4.1,16.745,58.99,3.9,7.67,58.99,54.32333333333333,4.666666666666671,1.0859053813585324,4.1,-0.19999999999999973,14.408333333333333,-6.738333333333333
health7,health_beauty,2018-08-01,3,176.97,12.08333333,58.99,59,492,2,200,3.9,127,23,8,1,8,2018,8.964285714,3960,23.99,4.3,16.77,82.82142857,4.1,12.41857143,58.99,3.9,12.08333333,58.99,55.26714285666666,3.722857143333343,1.0673611290706386,4.1,-0.19999999999999973,13.757301586666665,-1.6739682566666652
bed3,bed_bath_table,2017-10-01,8,792.0,16.35375,99.0,55,312,1,1550,3.3,50,22,9,2,10,2017,21.62162162,20944,89.9,3.9,21.57214286,99.0,3.3,16.35375,45.95,4.0,15.1,98.95,78.28333333333335,20.716666666666654,1.2646370023419202,3.733333333333333,-0.4333333333333331,17.675297620000002,-1.3215476200000005
bed3,bed_bath_table,2017-11-01,22,2178.0,18.79636364,99.0,55,312,1,1550,3.3,97,22,8,4,11,2017,59.45945946,20944,89.9,3.9,16.294,99.0,3.3,18.79636364,40.53181818,4.0,15.83272727,99.0,76.47727272666667,22.52272727333333,1.29450222883641,3.733333333333333,-0.4333333333333331,16.974363636666666,1.8220000033333328
bed3,bed_bath_table,2017-12-01,7,693.0,18.66285714,99.0,55,312,1,1550,3.3,41,21,10,1,12,2017,18.91891892,20944,88.48823529,3.9,18.89833333,99.0,3.3,18.66285714,39.99,4.0,15.23,99.0,75.82607843000001,23.17392156999999,1.3056194128698526,3.733333333333333,-0.4333333333333331,17.59706349,1.0657936499999998
bed3,bed_bath_table,2018-01-01,11,1082.0,16.39727273,98.3,55,312,1,1550,3.3,62,23,8,2,1,2018,14.86486486,20944,86.9,3.9,19.38352941,98.3,3.3,16.39727273,39.99,4.0,16.53368421,99.0,75.06333333333333,23.236666666666665,1.3095608153115148,3.733333333333333,-0.4333333333333331,17.43816211666667,-1.0408893866666702
bed3,bed_bath_table,2018-02-01,13,1196.0,16.19461538,92.0,55,312,1,1550,3.3,62,20,8,2,2,2018,17.56756757,20944,86.9,3.9,19.20909091,92.0,3.3,16.19461538,39.99,4.0,13.74944444,98.3,72.96333333333334,19.03666666666666,1.2609073050390607,3.733333333333333,-0.4333333333333331,16.384383576666668,-0.18976819666666955
bed3,bed_bath_table,2018-03-01,3,276.0,14.04333333,92.0,55,312,1,1550,3.3,43,22,9,1,3,2018,4.054054054,20944,86.9,3.9,19.98235294,92.0,3.3,14.04333333,39.99,4.0,16.46235294,92.0,72.96333333333334,19.03666666666666,1.2609073050390607,3.733333333333333,-0.4333333333333331,16.829346403333332,-2.786013073333333
bed3,bed_bath_table,2018-04-01,9,815.0,17.82222222,90.875,55,312,1,1550,3.3,34,21,9,1,4,2018,12.16216216,20944,85.045,3.9,12.94,90.875,3.3,17.82222222,39.99,4.0,14.23615385,92.0,71.97000000000001,18.904999999999987,1.262678893983604,3.733333333333333,-0.4333333333333331,14.999458689999999,2.8227635300000014
bed3,bed_bath_table,2018-05-01,14,1235.36,9.212857143,88.24,55,312,1,1550,3.3,57,23,8,3,5,2018,18.91891892,20944,83.64961538,3.9,16.78038462,88.24,3.3,9.212857143,39.99,4.0,10.25631579,90.875,70.62653846,17.61346153999999,1.2493887131389787,3.733333333333333,-0.4333333333333331,12.083185851000001,-2.8703287080000006
bed3,bed_bath_table,2018-06-01,14,1188.6,17.975,84.9,55,312,1,1550,3.3,43,21,9,0,6,2018,18.91891892,20944,79.9,3.9,23.00565217,84.9,3.3,17.975,39.99,4.0,13.998,88.24,68.26333333333334,16.63666666666667,1.2437130719273402,3.733333333333333,-0.4333333333333331,18.32621739,-0.35121738999999863
bed3,bed_bath_table,2018-07-01,9,764.1,22.44777778,84.9,55,312,1,1550,3.3,26,22,9,1,7,2018,12.16216216,20944,77.93333333,3.9,19.952,84.9,3.3,22.44777778,39.99,4.0,20.4175,84.9,67.60777777666668,17.292222223333326,1.2557726757482828,3.733333333333333,-0.4333333333333331,20.93909259333333,1.5086851866666677
bed3,bed_bath_table,2018-08-01,1,84.9,4.41,84.9,55,312,1,1550,3.3,15,23,8,1,8,2018,1.351351351,20944,74.0,3.9,17.25571429,84.9,3.3,4.41,39.24,4.0,16.33375,84.9,66.04666666666667,18.85333333333334,1.2854547289795095,3.733333333333333,-0.4333333333333331,12.666488096666667,-8.256488096666667
garden3,garden_tools,2017-02-01,1,99.99,33.0,99.99,47,1893,1,6050,4.1,3,20,8,2,2,2017,11.58685065,8000,99.99,4.1,33.0,99.99,4.1,33.0,99.99,4.1,33.0,99.94,99.99,0.0,1.0,4.1,0.0,33.0,0.0
garden3,garden_tools,2017-03-01,11,1099.89,30.53909091,99.99,47,1893,1,6050,4.1,21,23,8,1,3,2017,11.83035714,8000,99.99,4.1,30.53909091,99.99,4.1,30.53909091,99.99,4.1,30.53909091,99.99,99.99,0.0,1.0,4.1,0.0,30.53909091,0.0
garden3,garden_tools,2017-04-01,8,759.92,33.71,96.65666667,47,1893,1,6050,4.1,17,20,10,2,4,2017,10.66355519,8000,96.65666667,4.1,33.71,96.65666667,4.1,33.71,96.65666667,4.1,33.71,99.99,96.65666667,0.0,1.0,4.1,0.0,33.71,0.0
garden3,garden_tools,2017-05-01,2,219.98,34.13,109.99,47,1893,1,6050,4.1,34,23,8,1,5,2017,7.548701299,8000,59.9,4.1,19.7325,59.9,4.2,26.24666667,109.99,4.1,34.13,96.65666667,76.59666666666666,33.39333333333333,1.435963270812481,4.133333333333334,-0.0333333333333341,26.70305555666667,7.426944443333333
garden3,garden_tools,2017-06-01,2,239.98,34.2,119.99,47,1893,1,6050,4.1,26,22,8,1,6,2017,9.111201299,8000,59.9,4.1,17.67,59.9,4.2,16.26,119.99,4.1,34.2,109.99,79.92999999999999,40.06,1.501188539972476,4.133333333333334,-0.0333333333333341,22.710000000000004,11.489999999999998
garden3,garden_tools,2017-07-01,2,240.0,36.28,120.0,47,1893,1,6050,4.1,74,21,10,1,7,2017,5.204951299,8000,59.9,4.1,16.62642857,59.9,4.2,16.11157895,59.9,4.1,15.39230769,119.99,59.9,60.1,2.003338898163606,4.133333333333334,-0.0333333333333341,16.043438403333333,20.236561596666668
garden3,garden_tools,2017-09-01,4,417.0,33.09,104.25,47,1893,1,6050,4.1,115,21,9,1,9,2017,5.194805195,8000,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,104.2,59.9,44.35,1.7404006677796329,4.133333333333334,-0.0333333333333341,16.764469039999998,16.325530960000005
garden3,garden_tools,2017-10-01,12,1105.92,30.83416667,92.594,47,1893,1,6050,4.1,146,22,9,2,10,2017,15.58441558,8000,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,104.25,59.9,32.693999999999996,1.5458096828046743,4.133333333333334,-0.0333333333333341,17.491849326666664,13.342317343333335
garden3,garden_tools,2017-11-01,21,1889.79,47.52571429,89.99,47,1893,1,6050,4.1,339,22,8,4,11,2017,27.27272727,8000,52.40694444,4.1,17.06747253,53.64828125,4.2,16.07586207,53.78571429,4.1,18.27550725,92.594,53.28031332666666,36.70968667333334,1.6889915689546111,4.133333333333334,-0.0333333333333341,17.13961395,30.386100340000002
garden3,garden_tools,2017-12-01,14,1259.86,42.60714286,89.99,47,1893,1,6050,4.1,184,21,10,1,12,2017,18.18181818,8000,55.1,4.1,15.75960784,55.425,4.2,19.184375,55.75,4.1,17.26727273,89.99,55.425000000000004,34.56499999999999,1.623635543527289,4.133333333333334,-0.0333333333333341,17.403751856666663,25.20339100333334
garden3,garden_tools,2018-01-01,12,1479.98,39.19416667,123.3316667,47,1893,1,6050,4.1,137,23,8,2,1,2018,18.75,8000,49.9,4.1,19.495,49.9,4.2,15.84103448,49.9,4.1,16.50512821,89.99,49.9,73.4316667,2.471576486973948,4.133333333333334,-0.0333333333333341,17.280387563333335,21.913779106666667
